country,year,sex,age,exposure,mx
Taiwan,1994,male,86,4519.16,0.150913
Taiwan,1994,male,87,3564.09,0.171432
Taiwan,1994,male,88,2716.35,0.182598
Taiwan,1994,male,89,2008.06,0.211647
Taiwan,1994,male,90,1462.05,0.200404
Taiwan,1994,male,91,1078.23,0.265248
Taiwan,1994,male,92,764.76,0.252366
Taiwan,1994,male,93,531.19,0.276738
Taiwan,1994,male,94,364.84,0.348099
Taiwan,1994,male,95,245.23,0.305472
Taiwan,1994,male,96,160.57,0.325649
Taiwan,1994,male,97,99.46,0.349269
Taiwan,1994,male,98,62.15,0.375553
Taiwan,1994,male,99,38.03,0.408852
Taiwan,1994,male,100,22.01,0.443401
Taiwan,1994,male,101,12.26,0.476475
Taiwan,1994,male,102,6.62,0.540649
Taiwan,1994,male,103,3.16,0.674762
Taiwan,1994,male,104,1.23,0.966171
Taiwan,1994,male,105,0.3,2.220994
Taiwan,1994,male,106,0,NA
Taiwan,1994,male,107,0,NA
Taiwan,1994,male,108,0,NA
Taiwan,1994,male,109,0,NA
Taiwan,1994,male,110,0,NA
Taiwan,1994,total,0,300614.17,0.005658
Taiwan,1994,total,1,324053.03,9.57e-4
Taiwan,1994,total,2,323728.28,6.33e-4
Taiwan,1994,total,3,330844.5,4.32e-4
Taiwan,1994,total,4,329005.56,4.41e-4
Taiwan,1994,total,5,330075.62,3.39e-4
Taiwan,1994,total,6,328226.95,2.74e-4
Taiwan,1994,total,7,309275.94,2.49e-4
Taiwan,1994,total,8,322446.38,2.85e-4
Taiwan,1994,total,9,352645.18,2.98e-4
Taiwan,1994,total,10,371403.5,2.93e-4
Taiwan,1994,total,11,387347.33,2.63e-4
Taiwan,1994,total,12,402448.51,2.78e-4
Taiwan,1994,total,13,405617.99,3.6e-4
Taiwan,1994,total,14,407047.86,4.2e-4
Taiwan,1994,total,15,406082.1,6.75e-4
Taiwan,1994,total,16,391448.32,0.001004
Taiwan,1994,total,17,396953.99,9.88e-4
Taiwan,1994,total,18,386466.83,0.001139
Taiwan,1994,total,19,356467.65,0.001021
Taiwan,1994,total,20,353993.63,8.87e-4
Taiwan,1994,total,21,354361.79,9.03e-4
Taiwan,1994,total,22,360089.37,0.001016
Taiwan,1994,total,23,370714.45,0.001149
Taiwan,1994,total,24,377052.94,0.001109
Taiwan,1994,total,25,378757.12,0.001003
Taiwan,1994,total,26,370832.95,0.001203
Taiwan,1994,total,27,375949.89,0.001152
Taiwan,1994,total,28,387242.67,0.001162
Taiwan,1994,total,29,388992.79,0.001262
Taiwan,1994,total,30,394409.83,0.001323
Taiwan,1994,total,31,395423.58,0.001356
Taiwan,1994,total,32,391316.38,0.0014
Taiwan,1994,total,33,387358.37,0.001577
Taiwan,1994,total,34,384074.63,0.001708
Taiwan,1994,total,35,377354.85,0.001836
Taiwan,1994,total,36,362805.18,0.00183
Taiwan,1994,total,37,359874.66,0.001803
Taiwan,1994,total,38,362419.06,0.002141
Taiwan,1994,total,39,349418.18,0.002184
Taiwan,1994,total,40,334415.12,0.002497
Taiwan,1994,total,41,325362.99,0.002526
Taiwan,1994,total,42,324006.23,0.002846
Taiwan,1994,total,43,302192.85,0.003054
Taiwan,1994,total,44,267491.99,0.003144
Taiwan,1994,total,45,242909.84,0.003462
Taiwan,1994,total,46,214502.68,0.003827
Taiwan,1994,total,47,184437.28,0.003996
Taiwan,1994,total,48,159505.81,0.004157
Taiwan,1994,total,49,163010.88,0.005233
Taiwan,1994,total,50,177290.2,0.005088
Taiwan,1994,total,51,177805.99,0.005652
Taiwan,1994,total,52,178028.64,0.005819
Taiwan,1994,total,53,179066.06,0.006534
Taiwan,1994,total,54,175265.14,0.006539
Taiwan,1994,total,55,166265.8,0.007482
Taiwan,1994,total,56,160398.52,0.00846
Taiwan,1994,total,57,156120.16,0.009211
Taiwan,1994,total,58,151477.62,0.009546
Taiwan,1994,total,59,149417.45,0.010963
Taiwan,1994,total,60,145079.52,0.011883
Taiwan,1994,total,61,143149.75,0.012274
Taiwan,1994,total,62,145628.31,0.013335
Taiwan,1994,total,63,147730.52,0.015156
Taiwan,1994,total,64,145328.16,0.016611
Taiwan,1994,total,65,140570.6,0.018297
Taiwan,1994,total,66,134474.98,0.019639
Taiwan,1994,total,67,128534.53,0.0218
Taiwan,1994,total,68,121740.7,0.02456
Taiwan,1994,total,69,110826.81,0.026402
Taiwan,1994,total,70,99155.47,0.029247
Taiwan,1994,total,71,93302.06,0.03121
Taiwan,1994,total,72,89969.98,0.034667
Taiwan,1994,total,73,81016.11,0.039276
Taiwan,1994,total,74,69498.67,0.042548
Taiwan,1994,total,75,61038.73,0.048035
Taiwan,1994,total,76,55849.02,0.052893
Taiwan,1994,total,77,49799.52,0.059699
Taiwan,1994,total,78,44020.91,0.064265
Taiwan,1994,total,79,40894.56,0.072993
Taiwan,1994,total,80,35285.52,0.081251
Taiwan,1994,total,81,31210.65,0.098364
Taiwan,1994,total,82,26410.01,0.101931
Taiwan,1994,total,83,21514.79,0.106392
Taiwan,1994,total,84,17413.46,0.116232
Taiwan,1994,total,85,13938.76,0.139252
Taiwan,1994,total,86,11217.26,0.14237
Taiwan,1994,total,87,9050.17,0.154583
Taiwan,1994,total,88,7075.72,0.185281
Taiwan,1994,total,89,5334.86,0.187634
Taiwan,1994,total,90,3975.03,0.18415
Taiwan,1994,total,91,3009.73,0.230586
Taiwan,1994,total,92,2235.62,0.230361
Taiwan,1994,total,93,1597.82,0.257226
Taiwan,1994,total,94,1111.89,0.285101
Taiwan,1994,total,95,777.08,0.301282
Taiwan,1994,total,96,526.12,0.312723
Taiwan,1994,total,97,330.85,0.325105
Taiwan,1994,total,98,209.47,0.34382
Taiwan,1994,total,99,132.98,0.368693
Taiwan,1994,total,100,79.35,0.390926
Taiwan,1994,total,101,45.62,0.411034
Taiwan,1994,total,102,25.36,0.440544
Taiwan,1994,total,103,13.12,0.488753
Taiwan,1994,total,104,6.24,0.578526
Taiwan,1994,total,105,2.51,0.808765
Taiwan,1994,total,106,0.78,0.937901
Taiwan,1994,total,107,0.14,0
Taiwan,1994,total,108,0,NA
Taiwan,1994,total,109,0,NA
Taiwan,1994,total,110,0,NA
Taiwan,1995,female,0,142931.83,0.006689
Taiwan,1995,female,1,155033.61,8.26e-4
Taiwan,1995,female,2,155446.33,5.66e-4
Taiwan,1995,female,3,153499.89,4.1e-4
Taiwan,1995,female,4,156776.05,3.32e-4
Taiwan,1995,female,5,155554.43,1.99e-4
Taiwan,1995,female,6,157193.17,2.54e-4
Taiwan,1995,female,7,156993.18,2.8e-4
Taiwan,1995,female,8,148165.29,1.75e-4
Taiwan,1995,female,9,155679.08,1.86e-4
Taiwan,1995,female,10,170516.01,1.94e-4
Taiwan,1995,female,11,179652.09,2.06e-4
Taiwan,1995,female,12,187527.07,2.61e-4
Taiwan,1995,female,13,194877.17,3.13e-4
Taiwan,1995,female,14,196620.33,3.46e-4
Taiwan,1995,female,15,197821.83,4.55e-4
Taiwan,1995,female,16,196790.06,4.42e-4
Taiwan,1995,female,17,190102.14,4.63e-4
Taiwan,1995,female,18,193817.53,5.57e-4
Taiwan,1995,female,19,188268.53,5.36e-4
Taiwan,1995,female,20,173471.37,6.4e-4
Taiwan,1995,female,21,171851.61,6.46e-4
Taiwan,1995,female,22,172051.25,6.04e-4
Taiwan,1995,female,23,175443.97,5.41e-4
Taiwan,1995,female,24,180440.53,5.6e-4
Taiwan,1995,female,25,183968.36,5.6e-4
Taiwan,1995,female,26,184414.86,6.34e-4
Taiwan,1995,female,27,180371.76,6.26e-4
Taiwan,1995,female,28,183267.12,6.55e-4
Taiwan,1995,female,29,189690.12,6.48e-4
Taiwan,1995,female,30,190236.52,7.99e-4
Taiwan,1995,female,31,193447.99,7.5e-4
Taiwan,1995,female,32,194047.86,8.55e-4
Taiwan,1995,female,33,191803.37,8.45e-4
Taiwan,1995,female,34,189891.45,9.37e-4
Taiwan,1995,female,35,188612.82,0.001087
Taiwan,1995,female,36,185506.96,9.22e-4
Taiwan,1995,female,37,178381.32,0.001099
Taiwan,1995,female,38,177049.32,0.001135
Taiwan,1995,female,39,177818.25,0.00113
Taiwan,1995,female,40,171313.23,0.00129
Taiwan,1995,female,41,164233.57,0.001522
Taiwan,1995,female,42,159719.76,0.001496
Taiwan,1995,female,43,159611.43,0.001842
Taiwan,1995,female,44,148131.29,0.001998
Taiwan,1995,female,45,130805.34,0.002202
Taiwan,1995,female,46,118931.09,0.002514
Taiwan,1995,female,47,105076.19,0.002294
Taiwan,1995,female,48,89893.64,0.002614
Taiwan,1995,female,49,77435.91,0.002609
Taiwan,1995,female,50,79866.14,0.00313
Taiwan,1995,female,51,86738.48,0.003482
Taiwan,1995,female,52,87511.26,0.003497
Taiwan,1995,female,53,87711.33,0.003933
Taiwan,1995,female,54,88637.03,0.004535
Taiwan,1995,female,55,87415.98,0.005045
Taiwan,1995,female,56,83099.49,0.005379
Taiwan,1995,female,57,80283.44,0.006328
Taiwan,1995,female,58,77850.78,0.006821
Taiwan,1995,female,59,75454.93,0.0068780000000000004
Taiwan,1995,female,60,73510.6,0.008312
Taiwan,1995,female,61,70108.19,0.008301
Taiwan,1995,female,62,67114.47,0.010028
Taiwan,1995,female,63,65844.89,0.011011
Taiwan,1995,female,64,64368.58,0.012009
Taiwan,1995,female,65,61565.15,0.012946
Taiwan,1995,female,66,58568.34,0.015264
Taiwan,1995,female,67,55432.17,0.016362
Taiwan,1995,female,68,52795.7,0.018733
Taiwan,1995,female,69,49648.33,0.020565
Taiwan,1995,female,70,45462.41,0.023712
Taiwan,1995,female,71,41791.61,0.025579
Taiwan,1995,female,72,39894.93,0.028851
Taiwan,1995,female,73,38933.86,0.032388
Taiwan,1995,female,74,35090.08,0.036905
Taiwan,1995,female,75,30115.57,0.040511
Taiwan,1995,female,76,26979.09,0.046962
Taiwan,1995,female,77,25201.21,0.051545
Taiwan,1995,female,78,22544.45,0.058906
Taiwan,1995,female,79,20036.25,0.064234
Taiwan,1995,female,80,18263.98,0.073861
Taiwan,1995,female,81,16763.91,0.080351
Taiwan,1995,female,82,14891.78,0.093139
Taiwan,1995,female,83,12908.52,0.098385
Taiwan,1995,female,84,10911.51,0.116299
Taiwan,1995,female,85,8961.08,0.126101
Taiwan,1995,female,86,7193.63,0.139012
Taiwan,1995,female,87,5805.42,0.152444
Taiwan,1995,female,88,4670.69,0.16443
Taiwan,1995,female,89,3666.43,0.16992
Taiwan,1995,female,90,2775.47,0.201767
Taiwan,1995,female,91,2056.92,0.204675
Taiwan,1995,female,92,1558.22,0.221406
Taiwan,1995,female,93,1164.88,0.253245
Taiwan,1995,female,94,820.94,0.288694
Taiwan,1995,female,95,556.35,0.311946
Taiwan,1995,female,96,386.67,0.341767
Taiwan,1995,female,97,262.9,0.355085
Taiwan,1995,female,98,164.54,0.369515
Taiwan,1995,female,99,102.56,0.398687
Taiwan,1995,female,100,63.96,0.443101
Taiwan,1995,female,101,37.49,0.484684
Taiwan,1995,female,102,21.21,0.526208
Taiwan,1995,female,103,11.51,0.577926
Taiwan,1995,female,104,5.84,0.650685
Taiwan,1995,female,105,2.66,0.824859
Taiwan,1995,female,106,0.87,1.425287
Taiwan,1995,female,107,0.16,4.206186
Taiwan,1995,female,108,0,NA
Taiwan,1995,female,109,0,NA
Taiwan,1995,female,110,0,NA
Taiwan,1995,male,0,155640.33,0.0080510000000000009
Taiwan,1995,male,1,167904.72,8.99e-4
Taiwan,1995,male,2,168867.89,6.75e-4
Taiwan,1995,male,3,168208.48,4.87e-4
Taiwan,1995,male,4,171943.67,4.36e-4
Taiwan,1995,male,5,170054.92,3.7e-4
Taiwan,1995,male,6,170225.79,3.47e-4
Taiwan,1995,male,7,169610.76,2.95e-4
Taiwan,1995,male,8,158984.05,2.96e-4
Taiwan,1995,male,9,165990.22,3.74e-4
Taiwan,1995,male,10,181976.59,2.97e-4
Taiwan,1995,male,11,191145.75,2.93e-4
Taiwan,1995,male,12,199654.2,3.41e-4
Taiwan,1995,male,13,207589.42,4.67e-4
Taiwan,1995,male,14,208770.86,6.18e-4
Taiwan,1995,male,15,209902.27,8.15e-4
Taiwan,1995,male,16,209071.05,0.001114
Taiwan,1995,male,17,200853.64,0.001354
Taiwan,1995,male,18,204053.1,0.001666
Taiwan,1995,male,19,197808.13,0.001395
Taiwan,1995,male,20,181940.54,0.001363
Taiwan,1995,male,21,180991.01,0.001326
Taiwan,1995,male,22,180964.96,0.001542
Taiwan,1995,male,23,183566.91,0.001689
Taiwan,1995,male,24,189439.75,0.001805
Taiwan,1995,male,25,192945.26,0.001607
Taiwan,1995,male,26,193253.28,0.001526
Taiwan,1995,male,27,189293.94,0.001606
Taiwan,1995,male,28,192045.58,0.001786
Taiwan,1995,male,29,197422.94,0.001748
Taiwan,1995,male,30,198335.13,0.001886
Taiwan,1995,male,31,201664.59,0.001681
Taiwan,1995,male,32,202032.86,0.001896
Taiwan,1995,male,33,199778.16,0.002232
Taiwan,1995,male,34,197800.69,0.002341
Taiwan,1995,male,35,195907.17,0.002399
Taiwan,1995,male,36,191757.42,0.002472
Taiwan,1995,male,37,184272.24,0.003072
Taiwan,1995,male,38,182719.37,0.003207
Taiwan,1995,male,39,184481.68,0.003111
Taiwan,1995,male,40,177484.75,0.00329
Taiwan,1995,male,41,169635.98,0.003525
Taiwan,1995,male,42,165167.29,0.003772
Taiwan,1995,male,43,164351.21,0.004083
Taiwan,1995,male,44,152743.36,0.004275
Taiwan,1995,male,45,135433.02,0.004969
Taiwan,1995,male,46,122969.72,0.005448
Taiwan,1995,male,47,108371.02,0.00573
Taiwan,1995,male,48,92588.23,0.00594
Taiwan,1995,male,49,79196.09,0.00649
Taiwan,1995,male,50,81389.02,0.007446
Taiwan,1995,male,51,88457.27,0.007529
Taiwan,1995,male,52,88655.97,0.008054
Taiwan,1995,male,53,88391.33,0.00853
Taiwan,1995,male,54,88693.17,0.009144
Taiwan,1995,male,55,85817.55,0.009846
Taiwan,1995,male,56,81122.6,0.011267
Taiwan,1995,male,57,78538.35,0.011841
Taiwan,1995,male,58,76037.56,0.012441
Taiwan,1995,male,59,74095.95,0.013833
Taiwan,1995,male,60,73417.88,0.015555
Taiwan,1995,male,61,72744.51,0.017156
Taiwan,1995,male,62,73596,0.01727
Taiwan,1995,male,63,77114.22,0.019491
Taiwan,1995,male,64,80855.54,0.020555
Taiwan,1995,male,65,81117.37,0.021216
Taiwan,1995,male,66,78918.86,0.024126
Taiwan,1995,male,67,76098.09,0.026387
Taiwan,1995,male,68,72625.29,0.027663
Taiwan,1995,male,69,68720.34,0.030922
Taiwan,1995,male,70,61872.69,0.033973
Taiwan,1995,male,71,54155.13,0.038168
Taiwan,1995,male,72,50143.09,0.040384
Taiwan,1995,male,73,47776.73,0.045901
Taiwan,1995,male,74,42260.6,0.049526
Taiwan,1995,male,75,35609.56,0.057007
Taiwan,1995,male,76,30891.23,0.059629
Taiwan,1995,male,77,27421.4,0.066554
Taiwan,1995,male,78,23909.17,0.074909
Taiwan,1995,male,79,20804.85,0.082144
Taiwan,1995,male,80,17391.06,0.100454
Taiwan,1995,male,81,15523.71,0.101007
Taiwan,1995,male,82,13418.16,0.11626
Taiwan,1995,male,83,10847.34,0.128972
Taiwan,1995,male,84,8238.89,0.14383
Taiwan,1995,male,85,6308.8,0.155022
Taiwan,1995,male,86,4892.28,0.165567
Taiwan,1995,male,87,3828.16,0.176586
Taiwan,1995,male,88,2967.05,0.203232
Taiwan,1995,male,89,2227.63,0.196621
Taiwan,1995,male,90,1623.16,0.234111
Taiwan,1995,male,91,1159.33,0.219954
Taiwan,1995,male,92,834.34,0.292448
Taiwan,1995,male,93,582.97,0.252156
Taiwan,1995,male,94,398.15,0.281303
Taiwan,1995,male,95,264.51,0.323884
Taiwan,1995,male,96,177.52,0.338162
Taiwan,1995,male,97,114.05,0.35502
Taiwan,1995,male,98,69.1,0.375416
Taiwan,1995,male,99,42.11,0.398464
Taiwan,1995,male,100,24.93,0.431695
Taiwan,1995,male,101,13.94,0.465455
Taiwan,1995,male,102,7.52,0.496231
Taiwan,1995,male,103,3.77,0.580902
Taiwan,1995,male,104,1.5,0.835189
Taiwan,1995,male,105,0.32,2.072165
Taiwan,1995,male,106,0,NA
Taiwan,1995,male,107,0,NA
Taiwan,1995,male,108,0,NA
Taiwan,1995,male,109,0,NA
Taiwan,1995,male,110,0,NA
